Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR
FLP100139,2025-06-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Machilipatnam,Nagaland,Grocery Pack,1,79558,79558
FLP100140,2022-06-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhilwara,West Bengal,Grocery Pack,30,55464,1663920
FLP100141,2023-01-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Darbhanga,Gujarat,Shoes,12,17372,208464
FLP100142,2025-12-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amroha,Punjab,TV,2,79291,158582
FLP100143,2022-12-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ranchi,Sikkim,Refrigerator,11,730,8030
FLP100144,2023-11-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dibrugarh,Assam,TV,25,679,16975
FLP100145,2021-06-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruppur,Kerala,Tablet,13,24373,316849
FLP100146,2022-10-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sonipat,Himachal Pradesh,Tablet,15,14012,210180
FLP100147,2025-03-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Surat,Odisha,Shoes,18,26347,474246
FLP100148,2024-07-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panihati,Odisha,Smart Watch,22,9554,210188
FLP100149,2022-02-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bahraich,Jharkhand,Shoes,24,47258,1134192
FLP100150,2025-05-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadipatri,West Bengal,Grocery Pack,16,37432,598912
FLP100151,2024-01-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guntur,Haryana,Smartphone,6,51062,306372
FLP100152,2022-06-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarnagar,Uttarakhand,Headphones,24,4378,105072
FLP100153,2025-05-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bareilly,Goa,Headphones,7,48209,337463
FLP100154,2021-07-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Assam,Laptop,5,79558,397790
FLP100155,2022-07-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ludhiana,Kerala,Refrigerator,4,9945,39780
FLP100156,2021-04-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amaravati,Assam,Refrigerator,30,33703,1011090
FLP100157,2021-09-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kadapa,Jharkhand,Laptop,9,54137,487233
FLP100158,2024-06-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dharmavaram,Rajasthan,Grocery Pack,9,68381,615429
FLP100159,2025-11-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhilwara,Nagaland,Laptop,4,70414,281656
FLP100160,2022-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raichur,Haryana,Books,10,40724,407240
FLP100161,2022-04-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Himachal Pradesh,Laptop,1,12564,12564
FLP100162,2024-06-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Howrah,Haryana,Shoes,4,58095,232380
FLP100163,2025-08-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khandwa,Tamil Nadu,Headphones,30,47324,1419720
FLP100164,2025-08-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kirari Suleman Nagar,Arunachal Pradesh,Shoes,29,17641,511589
FLP100165,2021-01-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Danapur,Tamil Nadu,Smart Watch,14,27780,388920
FLP100166,2021-01-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadepalligudem,Arunachal Pradesh,Headphones,26,54984,1429584
FLP100167,2025-07-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruchirappalli,Meghalaya,Headphones,28,11291,316148
FLP100168,2024-01-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raichur,Jharkhand,Headphones,9,55520,499680
FLP100169,2025-05-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bharatpur,Maharashtra,TV,29,51435,1491615
FLP100170,2021-05-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shivpuri,Telangana,Laptop,28,3423,95844
FLP100171,2025-06-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bidar,Madhya Pradesh,TV,19,51901,986119
FLP100172,2024-03-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amritsar,Assam,Smart Watch,2,71550,143100
FLP100173,2025-11-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jammu,Chhattisgarh,Tablet,10,41116,411160
FLP100174,2024-01-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mahbubnagar,Rajasthan,Smartphone,26,44630,1160380
FLP100175,2024-09-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ozhukarai,Meghalaya,TV,5,40685,203425
FLP100176,2025-12-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jabalpur,Meghalaya,Smart Watch,7,56264,393848
FLP100177,2023-10-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nizamabad,Chhattisgarh,Laptop,2,55707,111414
FLP100178,2025-11-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mangalore,Bihar,Headphones,26,20479,532454
FLP100179,2024-09-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kakinada,Kerala,Smart Watch,2,72373,144746
FLP100180,2025-08-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gaya,Haryana,Tablet,3,59148,177444
FLP100181,2022-01-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Surendranagar Dudhrej,Uttar Pradesh,Shoes,13,74925,974025
FLP100182,2024-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durgapur,Bihar,Laptop,18,48158,866844
FLP100183,2025-08-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durg,Rajasthan,Laptop,28,28636,801808
FLP100184,2023-06-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bettiah,Meghalaya,TV,2,70414,140828
FLP100185,2024-12-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bokaro,Uttar Pradesh,Smartphone,1,27593,27593
FLP100186,2021-11-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Buxar,Sikkim,Laptop,28,69155,1936340
FLP100187,2025-01-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kadapa,Karnataka,Books,2,54273,108546
FLP100188,2024-06-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ichalkaranji,Uttar Pradesh,Headphones,13,44046,572598
FLP100189,2024-08-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Anantapuram,Jharkhand,Shoes,22,53345,1173590
FLP100190,2024-09-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raurkela Industrial Township,Haryana,Laptop,22,13922,306284
FLP100191,2021-03-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nadiad,Himachal Pradesh,Headphones,7,20253,141771
FLP100192,2025-05-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Navi Mumbai,Mizoram,TV,23,76810,1766630
FLP100193,2023-01-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jammu,Jharkhand,TV,17,55455,942735
FLP100194,2022-08-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagaon,Mizoram,Grocery Pack,14,24420,341880
FLP100195,2023-12-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhopal,Madhya Pradesh,Laptop,28,72355,2025940
FLP100196,2025-10-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Salem,Haryana,Tablet,30,611,18330
FLP100197,2024-05-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vijayanagaram,Bihar,Grocery Pack,23,19177,441071
FLP100198,2025-04-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Naihati,Jharkhand,Laptop,20,79024,1580480
FLP100199,2023-07-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vadodara,Sikkim,Grocery Pack,30,32581,977430
FLP100200,2023-09-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gwalior,Odisha,TV,1,49014,49014
FLP100201,2025-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chapra,Odisha,Refrigerator,25,61300,1532500
FLP100202,2024-08-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampur,Assam,Grocery Pack,24,37552,901248
FLP100203,2025-04-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Burhanpur,Sikkim,Refrigerator,19,77173,1466287
FLP100204,2022-02-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ballia,Jharkhand,Refrigerator,6,5500,33000
FLP100205,2021-04-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ahmedabad,Arunachal Pradesh,Books,19,12991,246829
FLP100206,2025-07-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nandyal,Tamil Nadu,Headphones,12,55530,666360
FLP100207,2021-08-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khammam,Madhya Pradesh,Smart Watch,22,9846,216612
FLP100208,2024-03-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Anantapuram,Himachal Pradesh,Grocery Pack,13,18099,235287
FLP100209,2024-10-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagaon,Madhya Pradesh,Books,23,13332,306636
FLP100210,2023-12-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bulandshahr,Arunachal Pradesh,Grocery Pack,25,30673,766825
FLP100211,2023-10-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Serampore,Tamil Nadu,Tablet,11,41627,457897
FLP100212,2024-07-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mira-Bhayandar,Assam,TV,28,54859,1536052
FLP100213,2022-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bijapur,Kerala,Headphones,22,63331,1393282
FLP100214,2022-04-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Adoni,Uttarakhand,Grocery Pack,4,7212,28848
FLP100215,2024-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Andhra Pradesh,Refrigerator,25,19136,478400
FLP100216,2021-03-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhimavaram,Arunachal Pradesh,Headphones,5,19589,97945
FLP100217,2024-11-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Warangal,Sikkim,Headphones,22,52651,1158322
FLP100218,2025-04-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ratlam,Haryana,Grocery Pack,18,32940,592920
FLP100219,2024-09-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambattur,Arunachal Pradesh,Grocery Pack,6,63988,383928
FLP100220,2024-10-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Siwan,Kerala,Headphones,1,61982,61982
FLP100221,2022-07-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bongaigaon,Himachal Pradesh,Books,12,66482,797784
FLP100222,2022-04-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vijayanagaram,Tripura,Books,3,56251,168753
FLP100223,2023-03-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bongaigaon,West Bengal,Shoes,11,6497,71467
FLP100224,2025-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karimnagar,Odisha,Refrigerator,14,11867,166138
FLP100225,2023-06-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalgaon,Assam,Laptop,15,2196,32940
FLP100226,2021-03-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Noida,Meghalaya,Refrigerator,23,46526,1070098
FLP100227,2022-10-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amravati,Kerala,Grocery Pack,25,31536,788400
FLP100228,2024-11-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karawal Nagar,Andhra Pradesh,Books,22,73972,1627384
FLP100229,2025-02-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Latur,Arunachal Pradesh,Refrigerator,25,77448,1936200
FLP100230,2024-09-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kozhikode,Odisha,Headphones,8,4580,36640
FLP100231,2021-09-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tinsukia,Uttarakhand,Smart Watch,21,59123,1241583
FLP100232,2025-07-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dhule,Uttarakhand,Shoes,22,61759,1358698
FLP100233,2024-08-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guntur,Telangana,Refrigerator,27,2167,58509
FLP100234,2024-08-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Naihati,Gujarat,TV,30,16688,500640
FLP100235,2023-01-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhagalpur,Mizoram,Laptop,18,41031,738558
FLP100236,2022-12-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Morbi,Tripura,Laptop,7,6448,45136
FLP100237,2024-02-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirupati,Goa,Smartphone,5,68076,340380
FLP100238,2024-05-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gandhidham,Meghalaya,Shoes,16,67856,1085696
FLP100239,2023-03-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pune,Uttar Pradesh,Laptop,23,65777,1512871
FLP100240,2025-06-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadepalligudem,Rajasthan,Refrigerator,7,24345,170415
FLP100241,2022-04-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhilai,Andhra Pradesh,Books,11,54655,601205
FLP100242,2021-08-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mau,Goa,Refrigerator,13,9900,128700
FLP100243,2023-11-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Silchar,Manipur,Smart Watch,13,13736,178568
FLP100244,2022-06-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bidhannagar,Haryana,Refrigerator,3,16166,48498
FLP100245,2021-12-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Maheshtala,Uttar Pradesh,Laptop,7,11100,77700
FLP100246,2023-05-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pondicherry,Madhya Pradesh,Shoes,27,59085,1595295
FLP100247,2023-07-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Noida,Madhya Pradesh,Shoes,23,5592,128616
FLP100248,2021-04-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kota,Madhya Pradesh,Grocery Pack,4,39506,158024
FLP100249,2023-03-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Jharkhand,Refrigerator,13,43859,570167
FLP100250,2022-12-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamshedpur,Andhra Pradesh,Tablet,3,43961,131883
FLP100251,2022-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhimavaram,Gujarat,Books,4,3834,15336
FLP100252,2023-03-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vijayanagaram,Uttar Pradesh,Smartphone,17,42420,721140
FLP100253,2025-08-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panchkula,Chhattisgarh,Refrigerator,7,37918,265426
FLP100254,2024-12-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vijayanagaram,Telangana,Refrigerator,10,20184,201840
FLP100255,2024-05-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vellore,Sikkim,Smart Watch,16,47577,761232
